0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 014C000000000000, 00E4000000000000, 017C000000000000, 0348000000000000, 01C7000000000000, 0348000000000000, 0348000000000000
01FE000000000000, 01FE000000000000, 0168000000000000, 0130000000000000, 019D000000000000, 0350000000000000, 01F1000000000000, 0350000000000000, 0350000000000000
0264000000000000, 0264000000000000, 02A2000000000000, 0214000000000000, 0292000000000000, 0340000000000000, 01E7000000000000, 0340000000000000, 0340000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 026B000000000000, 0213000000000000, 02AB000000000000, 02D7000000000000, 0209000000000000, 02D7000000000000, 02D7000000000000
01FE000000000000, 01FE000000000000, 014C000000000000, 0130000000000000, 0187000000000000, 034E000000000000, 01EE000000000000, 034E000000000000, 034E000000000000
01B5000000000000, 01B5000000000000, 0187000000000000, 017C000000000000, 01C6000000000000, 02D9000000000000, 01D3000000000000, 02D9000000000000, 02D9000000000000
01FE000000000000, 01FE000000000000, 010C000000000000, 00E4000000000000, 017D000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 01AD000000000000, 02BB000000000000, 0243000000000000, 02BB000000000000, 02BB000000000000
0264000000000000, 0264000000000000, 02A1000000000000, 0213000000000000, 0291000000000000, 02CE000000000000, 01A4000000000000, 02CE000000000000, 02CE000000000000
01FE000000000000, 01FE000000000000, 019B000000000000, 017C000000000000, 01C6000000000000, 02D6000000000000, 01AA000000000000, 02D6000000000000, 02D6000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0009000000000000, 0011000000000000, 0011000000000000
01B5000000000000, 01B5000000000000, 0143000000000000, 0130000000000000, 0187000000000000, 034F000000000000, 021F000000000000, 034F000000000000, 034F000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 00E4000000000000, 0187000000000000, 035E000000000000, 01ED000000000000, 035E000000000000, 035E000000000000
01FE000000000000, 01FE000000000000, 010C000000000000, 00E4000000000000, 0160000000000000, 0352000000000000, 0220000000000000, 0352000000000000, 0352000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 01C8000000000000, 0130000000000000, 020E000000000000, 0349000000000000, 025B000000000000, 0349000000000000, 0349000000000000
01FE000000000000, 01FE000000000000, 010C000000000000, 00E4000000000000, 0157000000000000, 0354000000000000, 01F3000000000000, 0354000000000000, 0354000000000000
0264000000000000, 0264000000000000, 01FC000000000000, 017C000000000000, 020F000000000000, 02C6000000000000, 01A0000000000000, 02C6000000000000, 02C6000000000000
01B5000000000000, 01B5000000000000, 0143000000000000, 0130000000000000, 0172000000000000, 02CC000000000000, 0184000000000000, 02CC000000000000, 02CC000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0355000000000000, 0000000000000000, 0355000000000000, 0355000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0366000000000000, 022D000000000000, 0366000000000000, 0366000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0001000000000000, 0001000000000000, 0001000000000000, 0001000000000000, 0001000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0264000000000000, 0264000000000000, 023F000000000000, 01C8000000000000, 021E000000000000, 0353000000000000, 01AF000000000000, 0353000000000000, 0353000000000000
01B5000000000000, 01B5000000000000, 010C000000000000, 00E4000000000000, 0157000000000000, 02D5000000000000, 01D1000000000000, 02D5000000000000, 02D5000000000000
0266000000000000, 0266000000000000, 0240000000000000, 01C8000000000000, 01E0000000000000, 0056000000000000, 0023000000000000, 0056000000000000, 0056000000000000
01B5000000000000, 01B5000000000000, 010C000000000000, 00E4000000000000, 015F000000000000, 0347000000000000, 0259000000000000, 0347000000000000, 0347000000000000
01FE000000000000, 01FE000000000000, 014C000000000000, 0130000000000000, 0193000000000000, 02D8000000000000, 01D3000000000000, 02D8000000000000, 02D8000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 0193000000000000, 034C000000000000, 021D000000000000, 034C000000000000, 034C000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 0187000000000000, 034F000000000000, 01EF000000000000, 034F000000000000, 034F000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 0168000000000000, 0130000000000000, 0191000000000000, 02D5000000000000, 0189000000000000, 02D5000000000000, 02D5000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 00E4000000000000, 0192000000000000, 0355000000000000, 0223000000000000, 0355000000000000, 0355000000000000
0106000000000000, 0106000000000000, 00D6000000000000, 0068000000000000, 00E9000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01B5000000000000, 01B5000000000000, 010C000000000000, 00E4000000000000, 0160000000000000, 034E000000000000, 025E000000000000, 034E000000000000, 034E000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 017D000000000000, 02C7000000000000, 0180000000000000, 02C7000000000000, 02C7000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0112000000000000, 0092000000000000, 0112000000000000, 0112000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01B5000000000000, 01B5000000000000, 0143000000000000, 0130000000000000, 0187000000000000, 0352000000000000, 0220000000000000, 0352000000000000, 0352000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 01BC000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 0183000000000000, 0130000000000000, 01C1000000000000, 0348000000000000, 021A000000000000, 0348000000000000, 0348000000000000
01FE000000000000, 01FE000000000000, 010C000000000000, 00E4000000000000, 0173000000000000, 0000000000000000, 0007000000000000, 0009000000000000, 0009000000000000
0264000000000000, 0264000000000000, 0317000000000000, 0260000000000000, 0310000000000000, 0349000000000000, 021A000000000000, 0349000000000000, 0349000000000000
0264000000000000, 0264000000000000, 022A000000000000, 01C8000000000000, 01ED000000000000, 035E000000000000, 0185000000000000, 035E000000000000, 035E000000000000
01FE000000000000, 01FE000000000000, 014C000000000000, 0130000000000000, 017C000000000000, 02D0000000000000, 0186000000000000, 02D0000000000000, 02D0000000000000
01FE000000000000, 01FE000000000000, 010C000000000000, 00E4000000000000, 0154000000000000, 034C000000000000, 01EE000000000000, 034C000000000000, 034C000000000000
017F000000000000, 017F000000000000, 0121000000000000, 0130000000000000, 0159000000000000, 0355000000000000, 01F3000000000000, 0355000000000000, 0355000000000000
01B5000000000000, 01B5000000000000, 0143000000000000, 0130000000000000, 0187000000000000, 02D1000000000000, 01CE000000000000, 02D1000000000000, 02D1000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 010C000000000000, 00E4000000000000, 0146000000000000, 02CB000000000000, 016A000000000000, 02CB000000000000, 02CB000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 01AD000000000000, 02DA000000000000, 025C000000000000, 02DA000000000000, 02DA000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0027000000000000, 0366000000000000, 022B000000000000, 0366000000000000, 0366000000000000
0264000000000000, 0264000000000000, 0172000000000000, 0130000000000000, 019D000000000000, 0348000000000000, 01C7000000000000, 0348000000000000, 0348000000000000
01FE000000000000, 01FE000000000000, 0168000000000000, 0130000000000000, 0191000000000000, 02DA000000000000, 018B000000000000, 02DA000000000000, 02DA000000000000
017F000000000000, 017F000000000000, 0121000000000000, 0130000000000000, 0166000000000000, 0348000000000000, 021A000000000000, 0348000000000000, 0348000000000000
01FE000000000000, 01FE000000000000, 010C000000000000, 00E4000000000000, 0154000000000000, 0355000000000000, 01F3000000000000, 0355000000000000, 0355000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 0184000000000000, 0355000000000000, 01F4000000000000, 0355000000000000, 0355000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 00E4000000000000, 01A0000000000000, 02C3000000000000, 01FA000000000000, 02C3000000000000, 02C3000000000000
01FE000000000000, 01FE000000000000, 014C000000000000, 0130000000000000, 0187000000000000, 02C3000000000000, 019E000000000000, 02C3000000000000, 02C3000000000000
017F000000000000, 017F000000000000, 0138000000000000, 0130000000000000, 0187000000000000, 02D5000000000000, 0208000000000000, 02D5000000000000, 02D5000000000000
01FE000000000000, 01FE000000000000, 01DD000000000000, 017C000000000000, 0222000000000000, 0341000000000000, 0255000000000000, 0341000000000000, 0341000000000000
01B5000000000000, 01B5000000000000, 0143000000000000, 0130000000000000, 0192000000000000, 034E000000000000, 025E000000000000, 034E000000000000, 034E000000000000
01B5000000000000, 01B5000000000000, 0143000000000000, 0130000000000000, 0187000000000000, 0348000000000000, 021A000000000000, 0348000000000000, 0348000000000000
01B5000000000000, 01B5000000000000, 0143000000000000, 0130000000000000, 0193000000000000, 0353000000000000, 0261000000000000, 0353000000000000, 0353000000000000
0040000000000000, 0040000000000000, 0034000000000000, 0019000000000000, 0039000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 026B000000000000, 0213000000000000, 0277000000000000, 02D4000000000000, 01A7000000000000, 02D4000000000000, 02D4000000000000
0264000000000000, 0264000000000000, 023F000000000000, 01C8000000000000, 0243000000000000, 02CE000000000000, 01A4000000000000, 02CE000000000000, 02CE000000000000
01B7000000000000, 01B7000000000000, 0144000000000000, 0130000000000000, 0173000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 002B000000000000
01FE000000000000, 01FE000000000000, 019B000000000000, 017C000000000000, 020A000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 017D000000000000, 0355000000000000, 01CA000000000000, 0355000000000000, 0355000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0264000000000000, 0264000000000000, 01FC000000000000, 017C000000000000, 020F000000000000, 02CB000000000000, 01A2000000000000, 02CB000000000000, 02CB000000000000
01B5000000000000, 01B5000000000000, 0143000000000000, 0130000000000000, 0187000000000000, 035E000000000000, 0228000000000000, 035E000000000000, 035E000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 010C000000000000, 00E4000000000000, 0146000000000000, 0350000000000000, 01AD000000000000, 0350000000000000, 0350000000000000
01B5000000000000, 01B5000000000000, 010C000000000000, 00E4000000000000, 0169000000000000, 0343000000000000, 02B3000000000000, 0343000000000000, 0343000000000000
01B5000000000000, 01B5000000000000, 010C000000000000, 00E4000000000000, 012A000000000000, 0355000000000000, 0183000000000000, 0355000000000000, 0355000000000000
01FE000000000000, 01FE000000000000, 010C000000000000, 00E4000000000000, 016E000000000000, 0000000000000000, 0001000000000000, 0002000000000000, 0002000000000000
01B5000000000000, 01B5000000000000, 0143000000000000, 0130000000000000, 0170000000000000, 0355000000000000, 01CE000000000000, 0355000000000000, 0355000000000000
01FE000000000000, 01FE000000000000, 010C000000000000, 00E4000000000000, 0144000000000000, 034A000000000000, 01AA000000000000, 034A000000000000, 034A000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 0183000000000000, 0130000000000000, 01B3000000000000, 02D3000000000000, 01A6000000000000, 02D3000000000000, 02D3000000000000
01B5000000000000, 01B5000000000000, 0143000000000000, 0130000000000000, 0187000000000000, 0352000000000000, 0220000000000000, 0352000000000000, 0352000000000000
01B5000000000000, 01B5000000000000, 010C000000000000, 00E4000000000000, 014E000000000000, 0355000000000000, 01F6000000000000, 0355000000000000, 0355000000000000
0264000000000000, 0264000000000000, 01FC000000000000, 017C000000000000, 026A000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
0001000000000000, 0001000000000000, 0001000000000000, 0000000000000000, 001C000000000000, 01B6000000000000, 00A5000000000000, 01B6000000000000, 01B6000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01B5000000000000, 01B5000000000000, 0143000000000000, 0130000000000000, 0187000000000000, 02D4000000000000, 01D0000000000000, 02D4000000000000, 02D4000000000000
0264000000000000, 0264000000000000, 02A1000000000000, 0213000000000000, 0291000000000000, 02D6000000000000, 01A9000000000000, 02D6000000000000, 02D6000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01B5000000000000, 01B5000000000000, 010C000000000000, 00E4000000000000, 013E000000000000, 0351000000000000, 01AD000000000000, 0351000000000000, 0351000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 010C000000000000, 00E4000000000000, 0157000000000000, 02C3000000000000, 019F000000000000, 02C3000000000000, 02C3000000000000
01FE000000000000, 01FE000000000000, 0217000000000000, 01C8000000000000, 0243000000000000, 034A000000000000, 021A000000000000, 034A000000000000, 034A000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 01BB000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
017F000000000000, 017F000000000000, 0138000000000000, 0130000000000000, 0187000000000000, 0355000000000000, 0266000000000000, 0355000000000000, 0355000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0355000000000000, 0000000000000000, 0355000000000000, 0355000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 01BB000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
01FE000000000000, 01FE000000000000, 010C000000000000, 00E4000000000000, 0147000000000000, 02DB000000000000, 0173000000000000, 02DB000000000000, 02DB000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 010C000000000000, 00E4000000000000, 0146000000000000, 02C2000000000000, 0165000000000000, 02C2000000000000, 02C2000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 0187000000000000, 034A000000000000, 01ED000000000000, 034A000000000000, 034A000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 0187000000000000, 02C9000000000000, 01A1000000000000, 02C9000000000000, 02C9000000000000
0264000000000000, 0264000000000000, 01FC000000000000, 017C000000000000, 0222000000000000, 035E000000000000, 0228000000000000, 035E000000000000, 035E000000000000
017F000000000000, 017F000000000000, 0108000000000000, 00E4000000000000, 012D000000000000, 0349000000000000, 0191000000000000, 0349000000000000, 0349000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 0185000000000000, 02CE000000000000, 01A4000000000000, 02CE000000000000, 02CE000000000000
01FE000000000000, 01FE000000000000, 0217000000000000, 01C8000000000000, 0243000000000000, 02D5000000000000, 01D1000000000000, 02D5000000000000, 02D5000000000000
01FE000000000000, 01FE000000000000, 0217000000000000, 01C8000000000000, 0241000000000000, 02C9000000000000, 01C8000000000000, 02C9000000000000, 02C9000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01B5000000000000, 01B5000000000000, 010C000000000000, 00E4000000000000, 0157000000000000, 0355000000000000, 0224000000000000, 0355000000000000, 0355000000000000
01B5000000000000, 01B5000000000000, 010C000000000000, 00E4000000000000, 0157000000000000, 0355000000000000, 0224000000000000, 0355000000000000, 0355000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01B5000000000000, 01B5000000000000, 010C000000000000, 00E4000000000000, 014E000000000000, 0355000000000000, 01F4000000000000, 0355000000000000, 0355000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 01BB000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 001C000000000000, 001C000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 01BB000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
01B5000000000000, 01B5000000000000, 0143000000000000, 0130000000000000, 017C000000000000, 02C8000000000000, 01A0000000000000, 02C8000000000000, 02C8000000000000
0264000000000000, 0264000000000000, 01FC000000000000, 017C000000000000, 0222000000000000, 033F000000000000, 0215000000000000, 033F000000000000, 033F000000000000
0264000000000000, 0264000000000000, 01FC000000000000, 017C000000000000, 01FE000000000000, 02D1000000000000, 0186000000000000, 02D1000000000000, 02D1000000000000
0264000000000000, 0264000000000000, 01E3000000000000, 0130000000000000, 0239000000000000, 02DC000000000000, 025F000000000000, 02DC000000000000, 02DC000000000000
01FE000000000000, 01FE000000000000, 0183000000000000, 0130000000000000, 01B3000000000000, 034F000000000000, 01EF000000000000, 034F000000000000, 034F000000000000
01B5000000000000, 01B5000000000000, 00EC000000000000, 00E4000000000000, 0135000000000000, 0349000000000000, 01EC000000000000, 0349000000000000, 0349000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
017F000000000000, 017F000000000000, 0108000000000000, 00E4000000000000, 014E000000000000, 0351000000000000, 0220000000000000, 0351000000000000, 0351000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 019B000000000000, 017C000000000000, 01B9000000000000, 02CA000000000000, 0183000000000000, 02CA000000000000, 02CA000000000000
01B5000000000000, 01B5000000000000, 0129000000000000, 0130000000000000, 0166000000000000, 023D000000000000, 014F000000000000, 023D000000000000, 023D000000000000
01B5000000000000, 01B5000000000000, 010C000000000000, 00E4000000000000, 0149000000000000, 0355000000000000, 01F4000000000000, 0355000000000000, 0355000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0264000000000000, 0264000000000000, 01FC000000000000, 017C000000000000, 01DE000000000000, 0346000000000000, 0190000000000000, 0346000000000000, 0346000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
017F000000000000, 017F000000000000, 0108000000000000, 00E4000000000000, 014E000000000000, 02E4000000000000, 01DB000000000000, 02E4000000000000, 02E4000000000000
02FE000000000000, 02FE000000000000, 0270000000000000, 01C8000000000000, 0259000000000000, 02D4000000000000, 01A7000000000000, 02D4000000000000, 02D4000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0017000000000000, 0000000000000000, 0006000000000000, 000C000000000000, 000C000000000000
01FE000000000000, 01FE000000000000, 010C000000000000, 00E4000000000000, 0157000000000000, 02D5000000000000, 01A9000000000000, 02D5000000000000, 02D5000000000000
01B5000000000000, 01B5000000000000, 0187000000000000, 017C000000000000, 01D5000000000000, 0349000000000000, 025B000000000000, 0349000000000000, 0349000000000000
01FE000000000000, 01FE000000000000, 014C000000000000, 0130000000000000, 017C000000000000, 02C3000000000000, 017F000000000000, 02C3000000000000, 02C3000000000000
0264000000000000, 0264000000000000, 01E3000000000000, 0130000000000000, 01FC000000000000, 0354000000000000, 01F2000000000000, 0354000000000000, 0354000000000000
01FE000000000000, 01FE000000000000, 0168000000000000, 0130000000000000, 01AA000000000000, 0347000000000000, 021A000000000000, 0347000000000000, 0347000000000000
01FE000000000000, 01FE000000000000, 0217000000000000, 01C8000000000000, 0243000000000000, 034F000000000000, 021F000000000000, 034F000000000000, 034F000000000000
01FE000000000000, 01FE000000000000, 010C000000000000, 00E4000000000000, 0157000000000000, 02C9000000000000, 01A1000000000000, 02C9000000000000, 02C9000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 0187000000000000, 02BD000000000000, 019A000000000000, 02BD000000000000, 02BD000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01B5000000000000, 01B5000000000000, 0143000000000000, 0130000000000000, 0193000000000000, 0347000000000000, 025A000000000000, 0347000000000000, 0347000000000000
0264000000000000, 0264000000000000, 014F000000000000, 00E4000000000000, 0190000000000000, 0350000000000000, 01EF000000000000, 0350000000000000, 0350000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0111000000000000, 0092000000000000, 0111000000000000, 0111000000000000
01FE000000000000, 01FE000000000000, 012E000000000000, 00E4000000000000, 019D000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 0183000000000000, 0130000000000000, 01A6000000000000, 0348000000000000, 01C7000000000000, 0348000000000000, 0348000000000000
0264000000000000, 0264000000000000, 02A2000000000000, 0214000000000000, 027B000000000000, 0348000000000000, 01C7000000000000, 0348000000000000, 0348000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 0193000000000000, 02D4000000000000, 01D0000000000000, 02D4000000000000, 02D4000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 017C000000000000, 02D4000000000000, 0187000000000000, 02D4000000000000, 02D4000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
01FE000000000000, 01FE000000000000, 0169000000000000, 0130000000000000, 019D000000000000, 0345000000000000, 01EB000000000000, 0345000000000000, 0345000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 017D000000000000, 02D9000000000000, 018B000000000000, 02D9000000000000, 02D9000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0264000000000000, 0264000000000000, 01FC000000000000, 017C000000000000, 020C000000000000, 02D6000000000000, 01A9000000000000, 02D6000000000000, 02D6000000000000
01FE000000000000, 01FE000000000000, 010C000000000000, 00E4000000000000, 013D000000000000, 02CF000000000000, 0157000000000000, 02CF000000000000, 02CF000000000000
01FE000000000000, 01FE000000000000, 014D000000000000, 0130000000000000, 017D000000000000, 02DD000000000000, 018E000000000000, 02DD000000000000, 02DD000000000000
01B5000000000000, 01B5000000000000, 0143000000000000, 0130000000000000, 019F000000000000, 0000000000000000, 0007000000000000, 0009000000000000, 0009000000000000
